代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	
="002558"	世纪游轮	--  	31.65	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	31.65	   271.60	0	  0.00	旅游服务	重庆	0.00	31.65	0	0	--  	0	0	--  	
="002539"	新都化工	--  	17.48	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	17.48	    48.83	0	  0.00	农药化肥	四川	0.00	17.48	0	0	--  	0	0	--  	
="002529"	海源机械	--  	15.03	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.03	--  	0	  0.00	专用机械	福建	0.00	15.03	0	0	--  	0	0	--  	
="002512"	达华智能	--  	20.39	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	20.39	   130.51	0	  0.00	元器件	广东	0.00	20.39	0	0	--  	0	0	--  	
="002509"	天广消防	--  	12.27	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.27	    51.77	0	  0.00	专用机械	福建	0.00	12.27	0	0	--  	0	0	--  	
="002491"	通鼎光电	--  	20.88	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	20.88	    44.86	0	  0.00	通信设备	江苏	0.00	20.88	0	0	--  	0	0	--  	
="002442"	龙星化工	--  	8.06	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.06	   938.82	0	  0.00	化工原料	河北	0.00	8.06	0	0	--  	0	0	--  	
="002437"	誉衡药业	--  	23.75	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	23.75	    43.72	0	  0.00	化学制药	黑龙江	0.00	23.75	0	0	--  	0	0	--  	
="002426"	胜利精密	--  	11.26	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.26	    68.41	0	  0.00	元器件	江苏	0.00	11.26	0	0	--  	0	0	--  	
="002411"	九九久	--  	9.79	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.79	  3643.01	0	  0.00	化工原料	江苏	0.00	9.79	0	0	--  	0	0	--  	
="002396"	星网锐捷	--  	27.31	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	27.31	    52.66	0	  0.00	通信设备	福建	0.00	27.31	0	0	--  	0	0	--  	
="002359"	齐星铁塔	--  	6.38	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.38	--  	0	  0.00	钢加工	山东	0.00	6.38	0	0	--  	0	0	--  	
="002356"	浩宁达	--  	42.42	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	42.42	   352.20	0	  0.00	电器仪表	深圳	0.00	42.42	0	0	--  	0	0	--  	
="002354"	科冕木业	--  	57.50	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	57.50	    68.05	0	  0.00	家居用品	辽宁	0.00	57.50	0	0	--  	0	0	--  	
="002343"	禾欣股份	--  	9.19	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.19	    41.82	0	  0.00	塑料	浙江	0.00	9.19	0	0	--  	0	0	--  	
="002341"	新纶科技	--  	21.28	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.28	    73.98	0	  0.00	化工原料	深圳	0.00	21.28	0	0	--  	0	0	--  	
="002331"	皖通科技	--  	15.42	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.42	    67.02	0	  0.00	软件服务	安徽	0.00	15.42	0	0	--  	0	0	--  	
="002329"	皇氏乳业	--  	27.85	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	27.85	   168.84	0	  0.00	乳制品	广西	0.00	27.85	0	0	--  	0	0	--  	
="002324"	普利特	--  	19.90	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	19.90	    26.33	0	  0.00	塑料	上海	0.00	19.90	0	0	--  	0	0	--  	
="002323"	中联电气	--  	21.95	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.95	   130.92	0	  0.00	电气设备	江苏	0.00	21.95	0	0	--  	0	0	--  	
="002322"	理工监测	--  	13.56	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.56	   145.25	0	  0.00	电气设备	浙江	0.00	13.56	0	0	--  	0	0	--  	
="002312"	三泰电子	--  	23.89	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	23.89	--  	0	  0.00	电脑设备	四川	0.00	23.89	0	0	--  	0	0	--  	
="002298"	鑫龙电器	--  	8.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.97	   262.86	0	  0.00	电气设备	安徽	0.00	8.97	0	0	--  	0	0	--  	
="002270"	法因数控	--  	11.77	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.77	   155.73	0	  0.00	机床制造	山东	0.00	11.77	0	0	--  	0	0	--  	
="002248"	*ST东数	--  	8.80	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.80	--  	0	  0.00	机床制造	山东	0.00	8.80	0	0	--  	0	0	--  	
="002239"	金 飞 达	--  	5.02	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.02	   205.84	0	  0.00	服饰	江苏	0.00	5.02	0	0	--  	0	0	--  	
="002235"	安妮股份	--  	15.77	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.77	  1092.49	0	  0.00	造纸	福建	0.00	15.77	0	0	--  	0	0	--  	
="002217"	*ST合泰	--  	10.21	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.21	    70.45	0	  0.00	化工原料	山东	0.00	10.21	0	0	--  	0	0	--  	
="002207"	准油股份	--  	17.80	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	17.80	   968.76	0	  0.00	石油开采	新疆	0.00	17.80	0	0	--  	0	0	--  	
="002190"	成飞集成	--  	54.29	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	54.29	  2694.99	0	  0.00	汽车配件	四川	0.00	54.29	0	0	--  	0	0	--  	
="002184"	海得控制	--  	21.82	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.82	   125.41	0	  0.00	软件服务	上海	0.00	21.82	0	0	--  	0	0	--  	
="002180"	万 力 达	--  	23.51	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	23.51	    47.83	0	  0.00	电气设备	广东	0.00	23.51	0	0	--  	0	0	--  	
="002178"	延华智能	--  	11.44	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.44	    78.91	0	  0.00	建筑施工	上海	0.00	11.44	0	0	--  	0	0	--  	
="002173"	千足珍珠	--  	13.08	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.08	   580.56	0	  0.00	农业综合	浙江	0.00	13.08	0	0	--  	0	0	--  	
="002172"	澳洋科技	--  	6.82	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.82	--  	0	  0.00	化纤	江苏	0.00	6.82	0	0	--  	0	0	--  	
="002171"	精诚铜业	--  	13.07	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.07	   106.96	0	  0.00	铜	安徽	0.00	13.07	0	0	--  	0	0	--  	
="002168"	深圳惠程	--  	10.13	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.13	--  	0	  0.00	电气设备	深圳	0.00	10.13	0	0	--  	0	0	--  	
="002157"	正邦科技	--  	10.03	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.03	--  	0	  0.00	饲料	江西	0.00	10.03	0	0	--  	0	0	--  	
="002125"	湘潭电化	--  	12.87	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.87	--  	0	  0.00	化工原料	湖南	0.00	12.87	0	0	--  	0	0	--  	
="002113"	天润控股	--  	16.76	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.76	  2673.89	0	  0.00	农药化肥	湖南	0.00	16.76	0	0	--  	0	0	--  	
="002103"	广博股份	--  	10.18	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.18	   172.72	0	  0.00	文教休闲	浙江	0.00	10.18	0	0	--  	0	0	--  	
="002070"	众和股份	--  	9.49	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.49	    93.44	0	  0.00	纺织	福建	0.00	9.49	0	0	--  	0	0	--  	
="002069"	獐 子 岛	--  	15.46	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.46	--  	0	  0.00	渔业	辽宁	0.00	15.46	0	0	--  	0	0	--  	
="002050"	三花股份	--  	13.57	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.57	    19.62	0	  0.00	机械基件	浙江	0.00	13.57	0	0	--  	0	0	--  	
="002044"	江苏三友	--  	10.04	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.04	    43.13	0	  0.00	服饰	江苏	0.00	10.04	0	0	--  	0	0	--  	
="002021"	中捷资源	--  	7.01	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.01	--  	0	  0.00	纺织机械	浙江	0.00	7.01	0	0	--  	0	0	--  	
="002019"	亿帆鑫富	--  	26.69	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	26.69	    79.11	0	  0.00	化学制药	浙江	0.00	26.69	0	0	--  	0	0	--  	
="002018"	华星化工	--  	13.99	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.99	   162.62	0	  0.00	农药化肥	安徽	0.00	13.99	0	0	--  	0	0	--  	
="002009"	天奇股份	--  	16.30	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.30	    47.89	0	  0.00	工程机械	江苏	0.00	16.30	0	0	--  	0	0	--  	
="002006"	*ST精功	--  	8.75	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.75	--  	0	  0.00	工程机械	浙江	0.00	8.75	0	0	--  	0	0	--  	
="000987"	广州友谊	--  	9.33	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.33	    14.61	0	  0.00	百货	广东	0.00	9.33	0	0	--  	0	0	--  	
="000982"	中银绒业	--  	4.64	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.64	    41.31	0	  0.00	纺织	宁夏	0.00	4.64	0	0	--  	0	0	--  	
="000976"	春晖股份	--  	3.78	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	3.78	--  	0	  0.00	化纤	广东	0.00	3.78	0	0	--  	0	0	--  	
="000967"	上风高科	--  	11.93	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.93	    89.95	0	  0.00	电气设备	浙江	0.00	11.93	0	0	--  	0	0	--  	
="000957"	中通客车	--  	13.90	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.90	     8.96	0	  0.00	汽车整车	山东	0.00	13.90	0	0	--  	0	0	--  	
="000925"	众合机电	--  	21.63	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.63	--  	0	  0.00	专用机械	浙江	0.00	21.63	0	0	--  	0	0	--  	
="000920"	南方汇通	--  	13.23	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.23	    31.50	0	  0.00	运输设备	贵州	0.00	13.23	0	0	--  	0	0	--  	
="000910"	大亚科技	0.00	7.73	0.00	7.73	7.74	118323	297	-0.12	          2.24	7.71	8.00	7.40	7.73	    37.67	91638024	  1.58	家居用品	江苏	7.76	7.74	47946	70376	  0.68	66	1235	--  	
="000906"	物产中拓	--  	16.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.00	    55.69	0	  0.00	批发业	湖南	0.00	16.00	0	0	--  	0	0	--  	
="000883"	湖北能源	--  	6.43	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.43	    22.70	0	  0.00	火力发电	湖北	0.00	6.43	0	0	--  	0	0	--  	
="000878"	云南铜业	0.00	14.68	0.00	14.68	14.69	828532	7143	-0.13	          5.85	14.30	15.35	13.33	14.68	   167.99	1189833984	  1.68	铜	云南	13.76	14.36	411251	417280	  0.99	283	373	--  	
="000859"	国风塑业	0.00	6.29	0.00	6.28	6.29	148838	1534	-0.15	          3.54	6.29	6.45	5.97	6.29	  2515.09	91191888	  1.55	塑料	安徽	7.63	6.13	85749	63088	  1.36	220	5556	--  	
="000820"	金城股份	--  	9.55	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.55	  2334.26	0	  0.00	造纸	辽宁	0.00	9.55	0	0	--  	0	0	--  	
="000811"	烟台冰轮	--  	12.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.00	    35.57	0	  0.00	工程机械	山东	0.00	12.00	0	0	--  	0	0	--  	
="000798"	中水渔业	--  	11.12	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.12	   160.76	0	  0.00	渔业	北京	0.00	11.12	0	0	--  	0	0	--  	
="000796"	易食股份	--  	7.23	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.23	    95.94	0	  0.00	食品	陕西	0.00	7.23	0	0	--  	0	0	--  	
="000795"	太原刚玉	--  	10.92	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.92	--  	0	  0.00	矿物制品	山西	0.00	10.92	0	0	--  	0	0	--  	
="000782"	美达股份	0.00	8.11	0.00	8.11	8.12	109172	4696	0.49	          2.70	8.11	8.16	7.65	8.11	--  	86591672	  1.52	化纤	广东	6.29	7.93	66614	42557	  1.57	3555	560	--  	
="000715"	中兴商业	--  	11.26	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.26	    43.20	0	  0.00	百货	辽宁	0.00	11.26	0	0	--  	0	0	--  	
="000710"	天兴仪表	--  	13.60	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.60	--  	0	  0.00	汽车配件	四川	0.00	13.60	0	0	--  	0	0	--  	
="000687"	恒天天鹅	--  	5.40	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.40	--  	0	  0.00	化纤	河北	0.00	5.40	0	0	--  	0	0	--  	
="000678"	襄阳轴承	--  	7.27	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.27	   157.01	0	  0.00	机械基件	湖北	0.00	7.27	0	0	--  	0	0	--  	
="000676"	思达高科	--  	8.16	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.16	--  	0	  0.00	电器仪表	河南	0.00	8.16	0	0	--  	0	0	--  	
="000670"	盈方微	--  	13.20	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.20	--  	0	  0.00	元器件	湖北	0.00	13.20	0	0	--  	0	0	--  	
="000662"	索芙特	--  	6.28	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.28	--  	0	  0.00	日用化工	广西	0.00	6.28	0	0	--  	0	0	--  	
="000633"	合金投资	--  	10.09	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.09	--  	0	  0.00	综合类	辽宁	0.00	10.09	0	0	--  	0	0	--  	
="000627"	天茂集团	--  	4.10	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.10	    28.37	0	  0.00	化工原料	湖北	0.00	4.10	0	0	--  	0	0	--  	
="000616"	亿城投资	--  	4.77	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.77	    27.09	0	  0.00	全国地产	辽宁	0.00	4.77	0	0	--  	0	0	--  	
="000615"	湖北金环	--  	9.75	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.75	    98.80	0	  0.00	化纤	湖北	0.00	9.75	0	0	--  	0	0	--  	
="000609"	绵世股份	--  	13.87	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.87	   631.08	0	  0.00	区域地产	北京	0.00	13.87	0	0	--  	0	0	--  	
="000586"	汇源通信	--  	10.22	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.22	   561.04	0	  0.00	通信设备	四川	0.00	10.22	0	0	--  	0	0	--  	
="000584"	友利控股	--  	6.85	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.85	    15.79	0	  0.00	化纤	四川	0.00	6.85	0	0	--  	0	0	--  	
="000558"	莱茵置业	--  	5.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.97	   112.23	0	  0.00	区域地产	浙江	0.00	5.97	0	0	--  	0	0	--  	
="000557"	*ST广夏	--  	7.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.00	   814.37	0	  0.00	红黄药酒	宁夏	0.00	7.00	0	0	--  	0	0	--  	
="000547"	闽福发Ａ	--  	14.49	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	14.49	    91.93	0	  0.00	通信设备	福建	0.00	14.49	0	0	--  	0	0	--  	
="000544"	中原环保	--  	12.27	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.27	    53.15	0	  0.00	环境保护	河南	0.00	12.27	0	0	--  	0	0	--  	
="000539"	粤电力Ａ	0.00	6.33	0.00	6.32	6.33	458982	3300	-0.31	          2.16	6.38	6.62	6.08	6.33	     8.23	292901504	  1.53	火力发电	广东	8.53	6.38	231818	227164	  1.02	568	109	--  	
="000533"	万 家 乐	--  	5.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.97	    35.25	0	  0.00	家用电器	广东	0.00	5.97	0	0	--  	0	0	--  	
="000530"	大冷股份	--  	11.27	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.27	    30.74	0	  0.00	机械基件	辽宁	0.00	11.27	0	0	--  	0	0	--  	
="000523"	广州浪奇	--  	9.83	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.83	   130.35	0	  0.00	日用化工	广东	0.00	9.83	0	0	--  	0	0	--  	
="000517"	荣安地产	--  	9.53	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.53	    27.99	0	  0.00	区域地产	浙江	0.00	9.53	0	0	--  	0	0	--  	
="000514"	渝 开 发	--  	7.08	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.08	    36.98	0	  0.00	区域地产	重庆	0.00	7.08	0	0	--  	0	0	--  	
="000506"	中润资源	--  	6.97	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.97	--  	0	  0.00	区域地产	山东	0.00	6.97	0	0	--  	0	0	--  	
="000504"	*ST传媒	--  	7.13	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.13	--  	0	  0.00	出版业	湖南	0.00	7.13	0	0	--  	0	0	--  	
="000498"	山东路桥	--  	4.64	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.64	    27.67	0	  0.00	建筑施工	山东	0.00	4.64	0	0	--  	0	0	--  	
="000416"	民生控股	--  	8.34	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.34	   133.55	0	  0.00	百货	山东	0.00	8.34	0	0	--  	0	0	--  	
="000413"	东旭光电	--  	7.67	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.67	    25.34	0	  0.00	元器件	河北	0.00	7.67	0	0	--  	0	0	--  	
="000411"	英特集团	--  	21.37	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.37	    63.59	0	  0.00	医药商业	浙江	0.00	21.37	0	0	--  	0	0	--  	
="000408"	金谷源	--  	5.91	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.91	--  	0	  0.00	商贸代理	河北	0.00	5.91	0	0	--  	0	0	--  	
="000070"	特发信息	--  	11.01	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.01	    49.16	0	  0.00	通信设备	深圳	0.00	11.01	0	0	--  	0	0	--  	
="000033"	*ST新都	--  	4.99	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.99	--  	0	  0.00	酒店餐饮	深圳	0.00	4.99	0	0	--  	0	0	--  	
="000023"	深天地Ａ	--  	11.43	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.43	    74.10	0	  0.00	建筑施工	深圳	0.00	11.43	0	0	--  	0	0	--  	
="000020"	深华发Ａ	--  	8.03	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.03	  1721.69	0	  0.00	元器件	深圳	0.00	8.03	0	0	--  	0	0	--  	
="002400"	省广股份	-0.04	23.62	-0.01	23.61	23.62	147663	2118	0.63	          2.86	23.80	23.85	22.59	23.63	    40.55	345554464	  1.00	广告包装	广东	5.33	23.40	64145	83518	  0.77	359	66	--  	
="002624"	金磊股份	-0.05	19.25	-0.01	19.24	19.25	22009	188	0.00	          1.40	19.26	19.48	18.48	19.26	--  	41683992	  1.09	其他建材	浙江	5.19	18.94	12344	9664	  1.28	10	19	--  	
="002702"	海欣食品	-0.06	17.99	-0.01	17.91	17.99	23932	573	0.22	          3.92	18.00	18.00	17.10	18.00	   301.24	41913864	  1.23	食品	福建	5.00	17.51	14472	9459	  1.53	200	142	--  	
="002468"	艾迪西	-0.07	13.80	-0.01	13.79	13.80	227968	1153	0.14	          6.87	13.50	14.09	12.45	13.81	   270.58	306390464	  2.18	其他建材	浙江	11.88	13.44	119612	108355	  1.10	78	0	--  	
="002488"	金固股份	-0.09	33.30	-0.03	33.00	33.30	46828	531	0.90	          5.38	33.85	35.33	31.50	33.33	    72.90	158119744	  0.93	汽车配件	浙江	11.49	33.77	22899	23928	  0.96	16	84	--  	
="002552"	宝鼎重工	-0.09	10.86	-0.01	10.85	10.86	86881	419	0.00	          5.16	10.90	11.04	10.40	10.87	   239.40	94292848	  1.94	机械基件	浙江	5.89	10.85	41567	45314	  0.92	99	308	--  	
="002243"	通产丽星	-0.11	9.27	-0.01	9.26	9.27	186015	4983	0.21	          6.00	9.27	9.33	8.80	9.28	--  	168548864	  1.28	塑料	深圳	5.71	9.06	59179	126835	  0.47	22	898	--  	
="002680"	黄海机械	-0.12	32.00	-0.04	31.57	32.00	10284	666	1.55	          4.29	32.03	32.17	30.13	32.04	   138.75	32224366	  1.38	工程机械	江苏	6.37	31.33	4795	5489	  0.87	3	96	--  	
="600962"	国投中鲁	-0.13	15.33	-0.02	15.30	15.35	64089	42	0.13	          2.52	15.38	15.49	14.49	15.35	--  	95306288	  1.13	软饮料	北京	6.51	14.87	40813	23276	  1.75	24	2	--  	
="300094"	国联水产	-0.19	10.43	-0.02	10.41	10.43	86655	1050	0.87	          2.47	10.50	10.90	9.85	10.45	    92.80	89246640	  0.87	渔业	广东	10.05	10.30	34119	52535	  0.65	79	36	--  	
="000543"	皖能电力	-0.19	10.36	-0.02	10.36	10.38	663826	5011	-0.28	          6.48	10.50	10.87	10.01	10.38	    11.53	696462272	  1.61	火力发电	安徽	8.29	10.49	335305	328521	  1.02	301	43	--  	
="600050"	中国联通	-0.22	4.46	-0.01	4.46	4.47	7571019	295	-1.10	          3.57	4.49	4.65	4.25	4.47	    20.26	3396448512	  1.29	电信运营	上海	8.95	4.49	3550728	4020291	  0.88	4610	999	--  	
="002089"	新 海 宜	-0.23	12.90	-0.03	12.88	12.90	192423	548	0.00	          4.85	12.95	13.19	12.20	12.93	    63.64	245374032	  1.04	通信设备	江苏	7.66	12.75	107116	85307	  1.26	270	537	--  	
="601818"	光大银行	-0.24	4.23	-0.01	4.22	4.23	15006474	2991	-0.93	          3.77	4.26	4.52	4.08	4.24	     6.35	6420197376	  1.07	银行	北京	10.38	4.28	7227924	7778550	  0.93	12646	14	--  	
="300202"	聚龙股份	-0.28	31.87	-0.09	31.86	31.87	42179	182	0.03	          0.77	32.00	32.19	30.53	31.96	   126.69	133431400	  0.81	专用机械	辽宁	5.19	31.63	20083	22095	  0.91	73	94	--  	
="000100"	TCL 集团	-0.28	3.50	-0.01	3.50	3.51	5658639	31877	0.00	          6.95	3.53	3.71	3.40	3.51	    11.18	2003896704	  1.37	家用电器	广东	8.83	3.54	2571181	3087457	  0.83	10803	36868	--  	
="000711"	京蓝科技	-0.31	16.15	-0.05	16.14	16.15	72281	1087	0.56	          4.49	16.20	16.22	15.00	16.20	--  	113060800	  0.80	软件服务	黑龙江	7.53	15.64	37621	34659	  1.09	7	339	--  	
="002385"	大北农	-0.31	16.11	-0.05	16.10	16.11	403966	2108	0.06	          4.29	16.28	16.30	15.36	16.16	    45.17	637411008	  1.15	饲料	北京	5.82	15.78	185630	218335	  0.85	251	1142	--  	
="600178"	*ST东安	-0.32	6.25	-0.02	6.23	6.26	87453	95	0.00	          1.89	6.28	6.32	5.96	6.27	--  	53880292	  1.81	汽车整车	黑龙江	5.74	6.16	46279	41173	  1.12	70	239	--  	
="002593"	日上集团	-0.34	14.69	-0.05	14.68	14.69	78166	275	-0.13	          5.99	14.80	14.84	14.25	14.74	    73.49	114524232	  2.01	汽车配件	福建	4.00	14.65	21039	57127	  0.37	5	316	--  	
="600973"	宝胜股份	-0.35	11.55	-0.04	11.56	11.57	181930	1	-0.08	          4.42	11.70	11.82	10.79	11.59	    44.95	208179968	  1.82	电气设备	江苏	8.89	11.44	94505	87424	  1.08	55	104	--  	
="600750"	江中药业	-0.38	21.08	-0.08	21.08	21.09	82080	36	-0.09	          2.74	21.21	21.37	20.28	21.16	    30.56	171128176	  1.08	中成药	江西	5.15	20.85	46166	35914	  1.29	5	16	--  	
="300053"	欧比特	-0.38	23.70	-0.09	23.60	23.70	119366	944	0.21	          7.55	23.88	24.36	22.20	23.79	   221.94	278728512	  1.39	半导体	广东	9.08	23.35	60715	58651	  1.04	2	569	--  	
="002167"	东方锆业	-0.42	16.79	-0.07	16.75	16.79	314780	2307	0.84	          9.98	17.27	17.44	16.00	16.86	  5695.85	529899424	  1.65	小金属	广东	8.54	16.83	150257	164523	  0.91	32	220	--  	
="600900"	长江电力	-0.43	9.24	-0.04	9.22	9.26	1058287	1	0.43	          1.09	9.35	9.55	9.02	9.28	    12.10	985407552	  1.44	水力发电	北京	5.71	9.31	533580	524707	  1.02	350	30	--  	
="600337"	美克家居	-0.48	10.27	-0.05	10.26	10.27	150324	7	0.19	          2.35	10.40	10.40	10.14	10.32	    33.44	154238976	  1.50	家居用品	新疆	2.52	10.26	73807	76516	  0.96	41	283	--  	
="002415"	海康威视	-0.58	22.20	-0.13	22.18	22.20	400091	3312	0.22	          1.27	22.66	22.66	21.10	22.33	    24.68	876530816	  1.13	电器仪表	浙江	6.99	21.91	193373	206717	  0.94	9	951	--  	
="600702"	沱牌舍得	-0.60	16.57	-0.10	16.57	16.58	193596	26	0.36	          5.74	16.66	16.98	15.70	16.67	   689.89	316967648	  1.10	白酒	四川	7.68	16.37	105585	88010	  1.20	175	340	--  	
